11,23,0,11,23,24,OS 11주차 과제,0
11,25,1,11,25,24,운영체제,0
11,25,10,11,25,18,졸작,0
11,29,0,11,29,22,실용영어회화,1
11,30,10,11,30,12,점심약속,1
11,30,22,11,30,24,윤호랑디코,1
12,1,0,12,4,24,컴퓨터구조6장과제,0
12,1,0,12,1,24,창프동영상제작,0
12,1,9,12,1,11,유닉스수업,1
12,1,12,12,1,13,조별과제 미팅,0
12,1,15,12,1,16,병원예약,0
12,2,10,12,2,12,UNIX수업,0
12,2,17,12,2,18,창업프로젝트발표,0
12,3,9,12,3,11,실용영어피드백,0
12,3,15,12,3,19,자바수업,0
12,7,0,12,7,24,OS 12주차 과제,0
12,12,0,12,12,24,유닉스 10장 과제,0
12,25,0,12,25,24,크리스마스,0
